,Activity Period,Operating Airline,Operating Airline IATA Code,GEO Region,Terminal,Boarding Area,Passenger Count,Year,Month,cluster,Activity Period,Operating Airline,GEO Region,Boarding Area,Passenger Count,Year,Month
11149,201307,American Airlines,AA,US,Terminal 2,D,127146,2013,July,1,201307,American Airlines,US,D,44836,2013,July
11150,201307,Asiana Airlines,OZ,Asia,International,A,8801,2013,July,0,201307,Asiana Airlines,Asia,A,8801,2013,July
11151,201307,Asiana Airlines,OZ,Asia,International,A,7498,2013,July,0,201307,Asiana Airlines,Asia,A,7498,2013,July
11152,201307,British Airways,BA,Europe,International,A,19581,2013,July,0,201307,British Airways,Europe,A,19581,2013,July
11153,201307,British Airways,BA,Europe,International,A,18240,2013,July,0,201307,British Airways,Europe,A,18240,2013,July
11154,201307,Cathay Pacific,CX,Asia,International,A,17961,2013,July,0,201307,Cathay Pacific,Asia,A,17961,2013,July
11155,201307,Cathay Pacific,CX,Asia,International,A,18859,2013,July,0,201307,Cathay Pacific,Asia,A,18859,2013,July
11156,201307,China Airlines,CI,Asia,International,A,11401,2013,July,0,201307,China Airlines,Asia,A,11401,2013,July
11157,201307,China Airlines,CI,Asia,International,A,9110,2013,July,0,201307,China Airlines,Asia,A,9110,2013,July
11158,201307,China Eastern,MU,Asia,International,A,6565,2013,July,0,201307,China Eastern,Asia,A,6565,2013,July
11159,201307,China Eastern,MU,Asia,International,A,5299,2013,July,0,201307,China Eastern,Asia,A,5299,2013,July
11160,201307,Delta Air Lines,DL,US,Terminal 1,C,155529,2013,July,1,201307,Delta Air Lines,US,C,44836,2013,July
11161,201307,Delta Air Lines,DL,US,Terminal 1,C,151670,2013,July,1,201307,Delta Air Lines,US,C,44836,2013,July
11162,201307,Delta Air Lines,DL,Asia,International,A,6860,2013,July,0,201307,Delta Air Lines,Asia,A,6860,2013,July
11163,201307,Delta Air Lines,DL,Asia,International,A,5499,2013,July,0,201307,Delta Air Lines,Asia,A,5499,2013,July
11164,201307,EVA Airways,BR,Asia,International,G,16313,2013,July,0,201307,EVA Airways,Asia,G,16313,2013,July
11165,201307,EVA Airways,BR,Asia,International,G,13649,2013,July,0,201307,EVA Airways,Asia,G,13649,2013,July
11166,201307,Emirates ,EK,Middle East,International,A,10003,2013,July,0,201307,Emirates ,Middle East,A,10003,2013,July
11167,201307,Emirates ,EK,Middle East,International,A,8725,2013,July,0,201307,Emirates ,Middle East,A,8725,2013,July
11168,201307,Frontier Airlines,F9,US,Terminal 1,C,16041,2013,July,0,201307,Frontier Airlines,US,C,16041,2013,July
11169,201307,Frontier Airlines,F9,US,Terminal 1,C,15686,2013,July,0,201307,Frontier Airlines,US,C,15686,2013,July
11170,201307,Hawaiian Airlines,HA,US,International,A,8536,2013,July,0,201307,Hawaiian Airlines,US,A,8536,2013,July
11171,201307,Hawaiian Airlines,HA,US,International,A,8786,2013,July,0,201307,Hawaiian Airlines,US,A,8786,2013,July
11172,201307,Horizon Air ,QX,US,Terminal 1,B,4439,2013,July,0,201307,Horizon Air ,US,B,4439,2013,July
11173,201307,Horizon Air ,QX,US,Terminal 1,B,4794,2013,July,0,201307,Horizon Air ,US,B,4794,2013,July
11174,201307,Japan Airlines,JL,Asia,International,A,7299,2013,July,0,201307,Japan Airlines,Asia,A,7299,2013,July
11175,201307,Japan Airlines,JL,Asia,International,A,5256,2013,July,0,201307,Japan Airlines,Asia,A,5256,2013,July
11176,201307,JetBlue Airways ,B6,US,International,A,51884,2013,July,1,201307,JetBlue Airways ,US,A,44836,2013,July
11177,201307,JetBlue Airways ,B6,US,International,A,50788,2013,July,1,201307,JetBlue Airways ,US,A,44836,2013,July
11178,201307,KLM Royal Dutch Airlines,KL,Europe,International,A,12357,2013,July,0,201307,KLM Royal Dutch Airlines,Europe,A,12357,2013,July
11179,201307,KLM Royal Dutch Airlines,KL,Europe,International,A,11365,2013,July,0,201307,KLM Royal Dutch Airlines,Europe,A,11365,2013,July
11180,201307,Korean Air Lines,KE,Asia,International,A,8371,2013,July,0,201307,Korean Air Lines,Asia,A,8371,2013,July
11181,201307,Korean Air Lines,KE,Asia,International,A,7093,2013,July,0,201307,Korean Air Lines,Asia,A,7093,2013,July
11182,201307,LAN Peru,LP,South America,International,A,2732,2013,July,0,201307,LAN Peru,South America,A,2732,2013,July
11183,201307,LAN Peru,LP,South America,International,A,2954,2013,July,0,201307,LAN Peru,South America,A,2954,2013,July
11184,201307,Lufthansa German Airlines,LH,Europe,International,G,26240,2013,July,0,201307,Lufthansa German Airlines,Europe,G,26240,2013,July
11185,201307,Lufthansa German Airlines,LH,Europe,International,G,23794,2013,July,0,201307,Lufthansa German Airlines,Europe,G,23794,2013,July
11186,201307,Philippine Airlines,PR,Asia,International,A,12214,2013,July,0,201307,Philippine Airlines,Asia,A,12214,2013,July
11187,201307,Philippine Airlines,PR,Asia,International,A,8642,2013,July,0,201307,Philippine Airlines,Asia,A,8642,2013,July
11188,201307,SAS Airlines,SK,Europe,International,G,6511,2013,July,0,201307,SAS Airlines,Europe,G,6511,2013,July
11189,201307,SAS Airlines,SK,Europe,International,G,6299,2013,July,0,201307,SAS Airlines,Europe,G,6299,2013,July
11190,201307,Singapore Airlines,SQ,Asia,International,G,16004,2013,July,0,201307,Singapore Airlines,Asia,G,16004,2013,July
11191,201307,Singapore Airlines,SQ,Asia,International,G,14946,2013,July,0,201307,Singapore Airlines,Asia,G,14946,2013,July
11192,201307,SkyWest Airlines,OO,US,Terminal 1,B,85905,2013,July,1,201307,SkyWest Airlines,US,B,44836,2013,July
11193,201307,SkyWest Airlines,OO,US,Terminal 1,B,85639,2013,July,1,201307,SkyWest Airlines,US,B,44836,2013,July
11194,201307,SkyWest Airlines,OO,US,Terminal 1,C,19914,2013,July,0,201307,SkyWest Airlines,US,C,19914,2013,July
11195,201307,SkyWest Airlines,OO,US,Terminal 1,C,19194,2013,July,0,201307,SkyWest Airlines,US,C,19194,2013,July
11196,201307,SkyWest Airlines,OO,US,Terminal 3,F,41461,2013,July,1,201307,SkyWest Airlines,US,F,41461,2013,July
11197,201307,SkyWest Airlines,OO,US,Terminal 3,F,42052,2013,July,1,201307,SkyWest Airlines,US,F,42052,2013,July
11198,201307,SkyWest Airlines,OO,Canada,International,G,1544,2013,July,0,201307,SkyWest Airlines,Canada,G,1544,2013,July
11199,201307,SkyWest Airlines,OO,Canada,Terminal 1,B,2585,2013,July,0,201307,SkyWest Airlines,Canada,B,2585,2013,July
11200,201307,SkyWest Airlines,OO,Canada,Terminal 1,B,4128,2013,July,0,201307,SkyWest Airlines,Canada,B,4128,2013,July
11201,201307,SkyWest Airlines,OO,Canada,Terminal 3,F,7601,2013,July,0,201307,SkyWest Airlines,Canada,F,7601,2013,July
11202,201307,SkyWest Airlines,OO,Canada,Terminal 3,F,7564,2013,July,0,201307,SkyWest Airlines,Canada,F,7564,2013,July
11203,201307,Southwest Airlines,WN,US,Terminal 1,B,132913,2013,July,1,201307,Southwest Airlines,US,B,44836,2013,July
11204,201307,Southwest Airlines,WN,US,Terminal 1,B,133573,2013,July,1,201307,Southwest Airlines,US,B,44836,2013,July
11205,201307,Southwest Airlines,WN,US,Terminal 1,B,377,2013,July,0,201307,Southwest Airlines,US,B,377,2013,July
11206,201307,Sun Country Airlines,SY,US,International,A,8219,2013,July,0,201307,Sun Country Airlines,US,A,8219,2013,July
11207,201307,Sun Country Airlines,SY,US,International,A,7823,2013,July,0,201307,Sun Country Airlines,US,A,7823,2013,July
11208,201307,Swiss International,LX,Europe,International,G,6786,2013,July,0,201307,Swiss International,Europe,G,6786,2013,July
11209,201307,Swiss International,LX,Europe,International,G,6483,2013,July,0,201307,Swiss International,Europe,G,6483,2013,July
11210,201307,Swissport USA,,Europe,International,A,276,2013,July,0,201307,Swissport USA,Europe,A,276,2013,July
11211,201307,Swissport USA,,Europe,International,A,276,2013,July,0,201307,Swissport USA,Europe,A,276,2013,July
11212,201307,TACA,TA,Central America,International,A,6289,2013,July,0,201307,TACA,Central America,A,6289,2013,July
11213,201307,TACA,TA,Central America,International,A,6829,2013,July,0,201307,TACA,Central America,A,6829,2013,July
11214,201307,US Airways,US ,US,Terminal 1,B,73551,2013,July,1,201307,US Airways,US,B,44836,2013,July
11215,201307,US Airways,US ,US,Terminal 1,B,71393,2013,July,1,201307,US Airways,US,B,44836,2013,July
11216,201307,United Airlines,UA,US,International,G,33478,2013,July,1,201307,United Airlines,US,G,33478,2013,July
11217,201307,United Airlines,UA,US,International,G,37293,2013,July,1,201307,United Airlines,US,G,37293,2013,July
11218,201307,United Airlines,UA,US,Terminal 3,F,625885,2013,July,1,201307,United Airlines,US,F,44836,2013,July
11219,201307,United Airlines,UA,US,Terminal 3,F,622871,2013,July,1,201307,United Airlines,US,F,44836,2013,July
11220,201307,United Airlines,UA,US,Terminal 3,F,4252,2013,July,0,201307,United Airlines,US,F,4252,2013,July
11221,201307,United Airlines,UA,Asia,International,G,66429,2013,July,1,201307,United Airlines,Asia,G,44836,2013,July
11222,201307,United Airlines,UA,Asia,International,G,61102,2013,July,1,201307,United Airlines,Asia,G,44836,2013,July
11223,201307,United Airlines,UA,Australia / Oceania,International,G,9364,2013,July,0,201307,United Airlines,Australia / Oceania,G,9364,2013,July
11224,201307,United Airlines,UA,Australia / Oceania,International,G,10189,2013,July,0,201307,United Airlines,Australia / Oceania,G,10189,2013,July
11225,201307,United Airlines,UA,Canada,Terminal 3,F,18263,2013,July,0,201307,United Airlines,Canada,F,18263,2013,July
11226,201307,United Airlines,UA,Canada,Terminal 3,F,16893,2013,July,0,201307,United Airlines,Canada,F,16893,2013,July
11227,201307,United Airlines,UA,Europe,International,G,44850,2013,July,1,201307,United Airlines,Europe,G,44836,2013,July
11228,201307,United Airlines,UA,Europe,International,G,42904,2013,July,1,201307,United Airlines,Europe,G,42904,2013,July
11229,201307,United Airlines,UA,Mexico,International,G,21510,2013,July,0,201307,United Airlines,Mexico,G,21510,2013,July
11230,201307,United Airlines,UA,Mexico,International,G,20854,2013,July,0,201307,United Airlines,Mexico,G,20854,2013,July
11231,201307,Virgin America,VX,US,Terminal 2,D,170816,2013,July,1,201307,Virgin America,US,D,44836,2013,July
11232,201307,Virgin America,VX,US,Terminal 2,D,169718,2013,July,1,201307,Virgin America,US,D,44836,2013,July
11233,201307,Virgin America,VX,Mexico,International,A,5039,2013,July,0,201307,Virgin America,Mexico,A,5039,2013,July
11234,201307,Virgin America,VX,Mexico,Terminal 2,D,4749,2013,July,0,201307,Virgin America,Mexico,D,4749,2013,July
11235,201307,Virgin Atlantic,VS,Europe,International,A,11275,2013,July,0,201307,Virgin Atlantic,Europe,A,11275,2013,July
11236,201307,Virgin Atlantic,VS,Europe,International,A,10227,2013,July,0,201307,Virgin Atlantic,Europe,A,10227,2013,July
11237,201307,WestJet Airlines,WS,Canada,International,A,7856,2013,July,0,201307,WestJet Airlines,Canada,A,7856,2013,July
11238,201307,WestJet Airlines,WS,Canada,International,A,7508,2013,July,0,201307,WestJet Airlines,Canada,A,7508,2013,July
11239,201307,XL Airways France,SE,Europe,International,A,3046,2013,July,0,201307,XL Airways France,Europe,A,3046,2013,July
11240,201307,XL Airways France,SE,Europe,International,A,2378,2013,July,0,201307,XL Airways France,Europe,A,2378,2013,July
11241,201308,Aeromexico,AM,Mexico,International,A,6299,2013,August,0,201308,Aeromexico,Mexico,A,6299,2013,August
11242,201308,Aeromexico,AM,Mexico,International,A,5960,2013,August,0,201308,Aeromexico,Mexico,A,5960,2013,August
11243,201308,Air Canada ,AC,Canada,International,A,14796,2013,August,0,201308,Air Canada ,Canada,A,14796,2013,August
11244,201308,Air Canada ,AC,Canada,International,A,14843,2013,August,0,201308,Air Canada ,Canada,A,14843,2013,August
11245,201308,Air Canada ,AC,Canada,International,G,22195,2013,August,0,201308,Air Canada ,Canada,G,22195,2013,August
11246,201308,Air Canada ,AC,Canada,International,G,22265,2013,August,0,201308,Air Canada ,Canada,G,22265,2013,August
11247,201308,Air China,CA,Asia,International,G,9032,2013,August,0,201308,Air China,Asia,G,9032,2013,August
11248,201308,Air China,CA,Asia,International,G,9346,2013,August,0,201308,Air China,Asia,G,9346,2013,August
11249,201308,Air France,AF,Europe,International,A,20181,2013,August,0,201308,Air France,Europe,A,20181,2013,August
11250,201308,Air France,AF,Europe,International,A,19596,2013,August,0,201308,Air France,Europe,A,19596,2013,August
11251,201308,Air New Zealand,NZ,Australia / Oceania,International,G,9250,2013,August,0,201308,Air New Zealand,Australia / Oceania,G,9250,2013,August
11252,201308,Air New Zealand,NZ,Australia / Oceania,International,G,8334,2013,August,0,201308,Air New Zealand,Australia / Oceania,G,8334,2013,August
11253,201308,AirTran Airways,FL,US,Terminal 1,B,10735,2013,August,0,201308,AirTran Airways,US,B,10735,2013,August
11254,201308,AirTran Airways,FL,US,Terminal 1,B,10796,2013,August,0,201308,AirTran Airways,US,B,10796,2013,August
11255,201308,Alaska Airlines,AS,US,International,A,335,2013,August,0,201308,Alaska Airlines,US,A,335,2013,August
11256,201308,Alaska Airlines,AS,US,International,A,3918,2013,August,0,201308,Alaska Airlines,US,A,3918,2013,August
11257,201308,Alaska Airlines,AS,US,Terminal 1,B,47134,2013,August,1,201308,Alaska Airlines,US,B,44836,2013,August
11258,201308,Alaska Airlines,AS,US,Terminal 1,B,41419,2013,August,1,201308,Alaska Airlines,US,B,41419,2013,August
11259,201308,Alaska Airlines,AS,Mexico,International,A,7315,2013,August,0,201308,Alaska Airlines,Mexico,A,7315,2013,August
11260,201308,Alaska Airlines,AS,Mexico,Terminal 1,B,7019,2013,August,0,201308,Alaska Airlines,Mexico,B,7019,2013,August
11261,201308,All Nippon Airways,NH,Asia,International,G,7516,2013,August,0,201308,All Nippon Airways,Asia,G,7516,2013,August
11262,201308,All Nippon Airways,NH,Asia,International,G,6544,2013,August,0,201308,All Nippon Airways,Asia,G,6544,2013,August
11263,201308,American Airlines,AA,US,Terminal 2,D,134893,2013,August,1,201308,American Airlines,US,D,44836,2013,August
11264,201308,American Airlines,AA,US,Terminal 2,D,136380,2013,August,1,201308,American Airlines,US,D,44836,2013,August
11265,201308,Asiana Airlines,OZ,Asia,International,A,8771,2013,August,0,201308,Asiana Airlines,Asia,A,8771,2013,August
11266,201308,Asiana Airlines,OZ,Asia,International,A,6924,2013,August,0,201308,Asiana Airlines,Asia,A,6924,2013,August
11267,201308,British Airways,BA,Europe,International,A,18714,2013,August,0,201308,British Airways,Europe,A,18714,2013,August
11268,201308,British Airways,BA,Europe,International,A,19492,2013,August,0,201308,British Airways,Europe,A,19492,2013,August
11269,201308,Cathay Pacific,CX,Asia,International,A,19222,2013,August,0,201308,Cathay Pacific,Asia,A,19222,2013,August
11270,201308,Cathay Pacific,CX,Asia,International,A,17904,2013,August,0,201308,Cathay Pacific,Asia,A,17904,2013,August
11271,201308,China Airlines,CI,Asia,International,A,10949,2013,August,0,201308,China Airlines,Asia,A,10949,2013,August
11272,201308,China Airlines,CI,Asia,International,A,9951,2013,August,0,201308,China Airlines,Asia,A,9951,2013,August
11273,201308,China Eastern,MU,Asia,International,A,6718,2013,August,0,201308,China Eastern,Asia,A,6718,2013,August
11274,201308,China Eastern,MU,Asia,International,A,6066,2013,August,0,201308,China Eastern,Asia,A,6066,2013,August
11275,201308,Delta Air Lines,DL,US,Terminal 1,C,153474,2013,August,1,201308,Delta Air Lines,US,C,44836,2013,August
11276,201308,Delta Air Lines,DL,US,Terminal 1,C,156176,2013,August,1,201308,Delta Air Lines,US,C,44836,2013,August
11277,201308,Delta Air Lines,DL,Asia,International,A,6855,2013,August,0,201308,Delta Air Lines,Asia,A,6855,2013,August
11278,201308,Delta Air Lines,DL,Asia,International,A,5842,2013,August,0,201308,Delta Air Lines,Asia,A,5842,2013,August
11279,201308,EVA Airways,BR,Asia,International,G,15527,2013,August,0,201308,EVA Airways,Asia,G,15527,2013,August
11280,201308,EVA Airways,BR,Asia,International,G,13949,2013,August,0,201308,EVA Airways,Asia,G,13949,2013,August
11281,201308,Emirates ,EK,Middle East,International,A,10393,2013,August,0,201308,Emirates ,Middle East,A,10393,2013,August
11282,201308,Emirates ,EK,Middle East,International,A,9602,2013,August,0,201308,Emirates ,Middle East,A,9602,2013,August
11283,201308,Frontier Airlines,F9,US,Terminal 1,C,17546,2013,August,0,201308,Frontier Airlines,US,C,17546,2013,August
11284,201308,Frontier Airlines,F9,US,Terminal 1,C,17584,2013,August,0,201308,Frontier Airlines,US,C,17584,2013,August
11285,201308,Hawaiian Airlines,HA,US,International,A,8845,2013,August,0,201308,Hawaiian Airlines,US,A,8845,2013,August
11286,201308,Hawaiian Airlines,HA,US,International,A,8571,2013,August,0,201308,Hawaiian Airlines,US,A,8571,2013,August
11287,201308,Horizon Air ,QX,US,Terminal 1,B,5703,2013,August,0,201308,Horizon Air ,US,B,5703,2013,August
11288,201308,Horizon Air ,QX,US,Terminal 1,B,6000,2013,August,0,201308,Horizon Air ,US,B,6000,2013,August
11289,201308,Japan Airlines,JL,Asia,International,A,7344,2013,August,0,201308,Japan Airlines,Asia,A,7344,2013,August
11290,201308,Japan Airlines,JL,Asia,International,A,5746,2013,August,0,201308,Japan Airlines,Asia,A,5746,2013,August
11291,201308,JetBlue Airways ,B6,US,International,A,51419,2013,August,1,201308,JetBlue Airways ,US,A,44836,2013,August
11292,201308,JetBlue Airways ,B6,US,International,A,52071,2013,August,1,201308,JetBlue Airways ,US,A,44836,2013,August
11293,201308,KLM Royal Dutch Airlines,KL,Europe,International,A,12426,2013,August,0,201308,KLM Royal Dutch Airlines,Europe,A,12426,2013,August
11294,201308,KLM Royal Dutch Airlines,KL,Europe,International,A,12271,2013,August,0,201308,KLM Royal Dutch Airlines,Europe,A,12271,2013,August
11295,201308,Korean Air Lines,KE,Asia,International,A,8567,2013,August,0,201308,Korean Air Lines,Asia,A,8567,2013,August
11296,201308,Korean Air Lines,KE,Asia,International,A,7668,2013,August,0,201308,Korean Air Lines,Asia,A,7668,2013,August
11297,201308,LAN Peru,LP,South America,International,A,2889,2013,August,0,201308,LAN Peru,South America,A,2889,2013,August
11298,201308,LAN Peru,LP,South America,International,A,2988,2013,August,0,201308,LAN Peru,South America,A,2988,2013,August
11299,201308,Lufthansa German Airlines,LH,Europe,International,G,25167,2013,August,0,201308,Lufthansa German Airlines,Europe,G,25167,2013,August
11300,201308,Lufthansa German Airlines,LH,Europe,International,G,24953,2013,August,0,201308,Lufthansa German Airlines,Europe,G,24953,2013,August
11301,201308,Philippine Airlines,PR,Asia,International,A,10890,2013,August,0,201308,Philippine Airlines,Asia,A,10890,2013,August
11302,201308,Philippine Airlines,PR,Asia,International,A,7264,2013,August,0,201308,Philippine Airlines,Asia,A,7264,2013,August
11303,201308,SAS Airlines,SK,Europe,International,G,6637,2013,August,0,201308,SAS Airlines,Europe,G,6637,2013,August
11304,201308,SAS Airlines,SK,Europe,International,G,6533,2013,August,0,201308,SAS Airlines,Europe,G,6533,2013,August
11305,201308,Singapore Airlines,SQ,Asia,International,G,16182,2013,August,0,201308,Singapore Airlines,Asia,G,16182,2013,August
11306,201308,Singapore Airlines,SQ,Asia,International,G,15581,2013,August,0,201308,Singapore Airlines,Asia,G,15581,2013,August
11307,201308,SkyWest Airlines,OO,US,Terminal 1,B,93753,2013,August,1,201308,SkyWest Airlines,US,B,44836,2013,August
11308,201308,SkyWest Airlines,OO,US,Terminal 1,B,94651,2013,August,1,201308,SkyWest Airlines,US,B,44836,2013,August
11309,201308,SkyWest Airlines,OO,US,Terminal 1,C,22938,2013,August,0,201308,SkyWest Airlines,US,C,22938,2013,August
11310,201308,SkyWest Airlines,OO,US,Terminal 1,C,21776,2013,August,0,201308,SkyWest Airlines,US,C,21776,2013,August
11311,201308,SkyWest Airlines,OO,US,Terminal 3,F,47014,2013,August,1,201308,SkyWest Airlines,US,F,44836,2013,August
11312,201308,SkyWest Airlines,OO,US,Terminal 3,F,48879,2013,August,1,201308,SkyWest Airlines,US,F,44836,2013,August
11313,201308,SkyWest Airlines,OO,Canada,International,G,2827,2013,August,0,201308,SkyWest Airlines,Canada,G,2827,2013,August
11314,201308,SkyWest Airlines,OO,Canada,Terminal 1,B,732,2013,August,0,201308,SkyWest Airlines,Canada,B,732,2013,August
11315,201308,SkyWest Airlines,OO,Canada,Terminal 1,B,3477,2013,August,0,201308,SkyWest Airlines,Canada,B,3477,2013,August
11316,201308,SkyWest Airlines,OO,Canada,Terminal 3,F,8192,2013,August,0,201308,SkyWest Airlines,Canada,F,8192,2013,August
11317,201308,SkyWest Airlines,OO,Canada,Terminal 3,F,8405,2013,August,0,201308,SkyWest Airlines,Canada,F,8405,2013,August
11318,201308,Southwest Airlines,WN,US,Terminal 1,B,141269,2013,August,1,201308,Southwest Airlines,US,B,44836,2013,August
11319,201308,Southwest Airlines,WN,US,Terminal 1,B,143435,2013,August,1,201308,Southwest Airlines,US,B,44836,2013,August
11320,201308,Southwest Airlines,WN,US,Terminal 1,B,254,2013,August,0,201308,Southwest Airlines,US,B,254,2013,August
11321,201308,Sun Country Airlines,SY,US,International,A,7631,2013,August,0,201308,Sun Country Airlines,US,A,7631,2013,August
11322,201308,Sun Country Airlines,SY,US,International,A,7869,2013,August,0,201308,Sun Country Airlines,US,A,7869,2013,August
11323,201308,Swiss International,LX,Europe,International,G,6702,2013,August,0,201308,Swiss International,Europe,G,6702,2013,August
11324,201308,Swiss International,LX,Europe,International,G,6642,2013,August,0,201308,Swiss International,Europe,G,6642,2013,August
11325,201308,TACA,TA,Central America,International,A,7057,2013,August,0,201308,TACA,Central America,A,7057,2013,August
11326,201308,TACA,TA,Central America,International,A,5748,2013,August,0,201308,TACA,Central America,A,5748,2013,August
11327,201308,US Airways,US ,US,Terminal 1,B,76465,2013,August,1,201308,US Airways,US,B,44836,2013,August
11328,201308,US Airways,US ,US,Terminal 1,B,76637,2013,August,1,201308,US Airways,US,B,44836,2013,August
11329,201308,United Airlines,UA,US,International,G,29185,2013,August,1,201308,United Airlines,US,G,29185,2013,August
11330,201308,United Airlines,UA,US,International,G,44096,2013,August,1,201308,United Airlines,US,G,44096,2013,August
11331,201308,United Airlines,UA,US,Terminal 3,F,659837,2013,August,1,201308,United Airlines,US,F,44836,2013,August
11332,201308,United Airlines,UA,US,Terminal 3,F,629003,2013,August,1,201308,United Airlines,US,F,44836,2013,August
11333,201308,United Airlines,UA,US,Terminal 3,F,3788,2013,August,0,201308,United Airlines,US,F,3788,2013,August
11334,201308,United Airlines,UA,Asia,International,G,68001,2013,August,1,201308,United Airlines,Asia,G,44836,2013,August
11335,201308,United Airlines,UA,Asia,International,G,67276,2013,August,1,201308,United Airlines,Asia,G,44836,2013,August
11336,201308,United Airlines,UA,Australia / Oceania,International,G,10910,2013,August,0,201308,United Airlines,Australia / Oceania,G,10910,2013,August
11337,201308,United Airlines,UA,Australia / Oceania,International,G,8939,2013,August,0,201308,United Airlines,Australia / Oceania,G,8939,2013,August
11338,201308,United Airlines,UA,Canada,Terminal 3,F,22070,2013,August,0,201308,United Airlines,Canada,F,22070,2013,August
11339,201308,United Airlines,UA,Canada,Terminal 3,F,21687,2013,August,0,201308,United Airlines,Canada,F,21687,2013,August
11340,201308,United Airlines,UA,Europe,International,G,48029,2013,August,1,201308,United Airlines,Europe,G,44836,2013,August
11341,201308,United Airlines,UA,Europe,International,G,47631,2013,August,1,201308,United Airlines,Europe,G,44836,2013,August
11342,201308,United Airlines,UA,Mexico,International,G,20427,2013,August,0,201308,United Airlines,Mexico,G,20427,2013,August
11343,201308,United Airlines,UA,Mexico,International,G,18373,2013,August,0,201308,United Airlines,Mexico,G,18373,2013,August
11344,201308,Virgin America,VX,US,Terminal 2,D,175196,2013,August,1,201308,Virgin America,US,D,44836,2013,August
11345,201308,Virgin America,VX,US,Terminal 2,D,175429,2013,August,1,201308,Virgin America,US,D,44836,2013,August
11346,201308,Virgin America,VX,Mexico,International,A,4195,2013,August,0,201308,Virgin America,Mexico,A,4195,2013,August
11347,201308,Virgin America,VX,Mexico,Terminal 2,D,3822,2013,August,0,201308,Virgin America,Mexico,D,3822,2013,August
11348,201308,Virgin Atlantic,VS,Europe,International,A,11175,2013,August,0,201308,Virgin Atlantic,Europe,A,11175,2013,August
11349,201308,Virgin Atlantic,VS,Europe,International,A,10767,2013,August,0,201308,Virgin Atlantic,Europe,A,10767,2013,August
11350,201308,WestJet Airlines,WS,Canada,International,A,7918,2013,August,0,201308,WestJet Airlines,Canada,A,7918,2013,August
11351,201308,WestJet Airlines,WS,Canada,International,A,7968,2013,August,0,201308,WestJet Airlines,Canada,A,7968,2013,August
11352,201308,XL Airways France,SE,Europe,International,A,2742,2013,August,0,201308,XL Airways France,Europe,A,2742,2013,August
11353,201308,XL Airways France,SE,Europe,International,A,2767,2013,August,0,201308,XL Airways France,Europe,A,2767,2013,August
11354,201309,Aeromexico,AM,Mexico,International,A,5288,2013,September,0,201309,Aeromexico,Mexico,A,5288,2013,September
11355,201309,Aeromexico,AM,Mexico,International,A,5347,2013,September,0,201309,Aeromexico,Mexico,A,5347,2013,September
11356,201309,Air Canada ,AC,Canada,International,A,13541,2013,September,0,201309,Air Canada ,Canada,A,13541,2013,September
11357,201309,Air Canada ,AC,Canada,International,A,13860,2013,September,0,201309,Air Canada ,Canada,A,13860,2013,September
11358,201309,Air Canada ,AC,Canada,International,G,16550,2013,September,0,201309,Air Canada ,Canada,G,16550,2013,September
11359,201309,Air Canada ,AC,Canada,International,G,16939,2013,September,0,201309,Air Canada ,Canada,G,16939,2013,September
11360,201309,Air China,CA,Asia,International,G,8581,2013,September,0,201309,Air China,Asia,G,8581,2013,September
11361,201309,Air China,CA,Asia,International,G,7833,2013,September,0,201309,Air China,Asia,G,7833,2013,September
11362,201309,Air France,AF,Europe,International,A,18734,2013,September,0,201309,Air France,Europe,A,18734,2013,September
11363,201309,Air France,AF,Europe,International,A,19182,2013,September,0,201309,Air France,Europe,A,19182,2013,September
11364,201309,Air New Zealand,NZ,Australia / Oceania,International,G,9710,2013,September,0,201309,Air New Zealand,Australia / Oceania,G,9710,2013,September
11365,201309,Air New Zealand,NZ,Australia / Oceania,International,G,9461,2013,September,0,201309,Air New Zealand,Australia / Oceania,G,9461,2013,September
11366,201309,AirTran Airways,FL,US,Terminal 1,B,9609,2013,September,0,201309,AirTran Airways,US,B,9609,2013,September
11367,201309,AirTran Airways,FL,US,Terminal 1,B,9556,2013,September,0,201309,AirTran Airways,US,B,9556,2013,September
11368,201309,Alaska Airlines,AS,US,International,A,257,2013,September,0,201309,Alaska Airlines,US,A,257,2013,September
11369,201309,Alaska Airlines,AS,US,International,A,3732,2013,September,0,201309,Alaska Airlines,US,A,3732,2013,September
11370,201309,Alaska Airlines,AS,US,Terminal 1,B,42717,2013,September,1,201309,Alaska Airlines,US,B,42717,2013,September
11371,201309,Alaska Airlines,AS,US,Terminal 1,B,40524,2013,September,1,201309,Alaska Airlines,US,B,40524,2013,September
11372,201309,Alaska Airlines,AS,Mexico,International,A,5007,2013,September,0,201309,Alaska Airlines,Mexico,A,5007,2013,September
11373,201309,Alaska Airlines,AS,Mexico,Terminal 1,B,5086,2013,September,0,201309,Alaska Airlines,Mexico,B,5086,2013,September
11374,201309,All Nippon Airways,NH,Asia,International,G,6501,2013,September,0,201309,All Nippon Airways,Asia,G,6501,2013,September
11375,201309,All Nippon Airways,NH,Asia,International,G,6196,2013,September,0,201309,All Nippon Airways,Asia,G,6196,2013,September
11376,201309,American Airlines,AA,US,Terminal 2,D,121517,2013,September,1,201309,American Airlines,US,D,44836,2013,September
11377,201309,American Airlines,AA,US,Terminal 2,D,121950,2013,September,1,201309,American Airlines,US,D,44836,2013,September
11378,201309,Asiana Airlines,OZ,Asia,International,A,7544,2013,September,0,201309,Asiana Airlines,Asia,A,7544,2013,September
